DEPTH,Gamma Ray (GR),Deep Resisitivity (RT),Medium Resistivity (RM),Shallow Resistivity (RS),Density (RHOB),Neutron Porosity (NPHI),Total Porosity (PHIT),Effective Porosity (PHIE),Clay Volume (VCL),Permeability (Perm),Water Saturation (SW),Labels
2472.0804,61.7053,1.7339,1.5933,1.4315,2.4408,0.3141,0.1736,0.114,0.515,0.0623,1.0,0
2472.2328,65.9526,1.5829,1.4941,1.3229,2.4462,0.2903,0.1652,0.059,0.7622,0.0003,1.0,1
2472.3852,66.034,1.4288,1.3494,1.2382,2.4394,0.2953,0.1695,0.0852,0.6292,0.0054,1.0,1
2472.5376,61.216,1.4212,1.3632,1.2491,2.422,0.3037,0.1796,0.1127,0.5383,0.0455,1.0,0
2472.69,59.5011,1.5171,1.3966,1.3652,2.4297,0.288,0.1721,0.1038,0.5503,0.0289,1.0,0
2472.8424,60.1851,1.6523,1.5446,1.4647,2.4404,0.286,0.1668,0.0949,0.5703,0.0163,1.0,0
2472.9948,60.9501,1.6668,1.5726,1.4198,2.4516,0.2893,0.1625,0.0999,0.5342,0.03,1.0,0
2473.1472,61.7177,1.5544,1.4295,1.304,2.4555,0.2837,0.1593,0.0858,0.5853,0.0093,1.0,1
2473.2996,61.5652,1.4522,1.3645,1.2915,2.4555,0.2973,0.1627,0.0864,0.5955,0.0085,1.0,1
2473.452,59.9672,1.3694,1.2948,1.2484,2.4555,0.268,0.1554,0.0917,0.5442,0.0192,1.0,0
2473.6044,58.8423,1.3012,1.2263,1.1954,2.4555,0.2883,0.1605,0.1048,0.5094,0.048,1.0,0
2473.7568,58.3175,1.437,1.3203,1.272,2.4533,0.2842,0.1605,0.0952,0.5465,0.0217,1.0,0
2473.9092,56.9107,1.2633,1.16,1.0586,2.4187,0.2845,0.1763,0.1198,0.5026,0.0868,1.0,0
2475.4332,66.9907,0.613,0.5944,0.5967,2.3114,0.3113,0.2317,0.1625,0.5123,0.2511,1.0,0
2475.5856,74.6627,0.5654,0.5605,0.557,2.3147,0.3118,0.2304,0.1001,0.8003,0.0014,1.0,1
2475.738,75.1213,0.546,0.5378,0.5334,2.3229,0.3258,0.2301,0.0796,0.9215,0.0001,1.0,1
2475.8904,68.8908,0.5556,0.5314,0.5349,2.317,0.2935,0.2247,0.1102,0.7208,0.0051,1.0,0
2476.0428,55.0486,0.5198,0.4942,0.499,2.3063,0.2984,0.2308,0.1638,0.5056,0.2798,1.0,0
2477.5668,56.6846,0.9535,0.9588,0.9336,2.3775,0.2771,0.2025,0.1456,0.4899,0.2129,1.0,0
2477.7192,63.429,1.5023,1.4347,1.432,2.435,0.264,0.1637,0.0738,0.6664,0.002,1.0,1
2477.8716,68.2859,1.7813,1.7466,1.7029,2.4723,0.2752,0.1496,0.0618,0.6735,0.0009,1.0,1
2478.024,71.1676,1.8892,1.8344,1.8503,2.4945,0.2892,0.143,0.0473,0.7323,0.0002,1.0,1
2478.1764,72.364,1.9333,1.9399,1.9568,2.5031,0.2958,0.1407,0.0372,0.7885,0.0,1.0,1
2478.3288,70.7373,1.9668,1.8903,1.9743,2.5065,0.2859,0.1367,0.0453,0.715,0.0002,1.0,1
2478.4812,68.444,1.9441,1.8685,1.9137,2.5005,0.2809,0.1382,0.0551,0.6615,0.0007,1.0,1
2478.6336,69.7642,1.8869,1.8412,1.8494,2.4976,0.2912,0.1421,0.0564,0.6713,0.0007,1.0,1
2478.786,73.2461,1.7768,1.7737,1.7628,2.5008,0.3061,0.1443,0.0394,0.7919,0.0,1.0,1
2478.9384,77.2923,1.7514,1.768,1.7479,2.5033,0.3004,0.1418,0.0353,0.8072,0.0,1.0,1
2479.0908,77.7261,1.8109,1.819,1.8122,2.5111,0.3147,0.1418,0.0254,0.8789,0.0,1.0,1
2479.2432,79.1221,1.8398,1.8498,1.8418,2.5116,0.3109,0.1406,0.0307,0.8339,0.0,1.0,1
2479.3956,79.6802,1.8325,1.8338,1.8435,2.5136,0.3149,0.1407,0.025,0.8768,0.0,1.0,1
2479.548,83.6158,1.7834,1.8292,1.8197,2.5105,0.295,0.1372,0.0207,0.89,0.0,1.0,1
2479.7004,83.7355,1.8153,1.8181,1.8612,2.5076,0.2896,0.1371,0.0092,0.98,0.0,1.0,1
2479.8528,80.5305,1.8544,1.8481,1.8596,2.4876,0.321,0.1541,0.0331,0.8845,0.0,1.0,1
2480.0052,71.633,1.6719,1.6872,1.6323,2.4553,0.3072,0.1653,0.0631,0.7374,0.0005,1.0,1
2480.1576,63.0153,1.4215,1.3824,1.3819,2.4313,0.2907,0.1721,0.0939,0.5954,0.0117,1.0,0
2480.31,56.6177,1.3665,1.3009,1.3217,2.4233,0.2884,0.1877,0.1433,0.4654,0.2661,1.0,0
2480.4624,53.7703,1.2614,1.2985,1.2248,2.4166,0.2861,0.1897,0.16,0.4467,0.504,1.0,0
2480.9196,58.5006,1.5127,1.5233,1.5677,2.4461,0.2746,0.1613,0.1005,0.528,0.033,1.0,0
2481.072,65.9584,1.8277,1.8982,1.8453,2.4916,0.2845,0.1431,0.0664,0.6194,0.0023,1.0,1
2481.2244,70.1915,1.9814,1.9732,1.9678,2.5125,0.2838,0.1335,0.0379,0.7477,0.0001,1.0,1
2481.3768,72.1712,2.0392,2.0523,2.0644,2.5169,0.2682,0.1275,0.0234,0.8193,0.0,1.0,1
2481.5292,72.8812,2.0964,2.093,2.139,2.5199,0.2937,0.1326,0.0381,0.7417,0.0001,1.0,1
2481.6816,72.9681,2.0832,2.118,2.1186,2.5142,0.2897,0.1342,0.0342,0.7763,0.0,1.0,1
2481.834,74.8594,2.1196,2.1378,2.1563,2.5104,0.3208,0.1437,0.0377,0.8001,0.0,1.0,1
